log_id,withdrawal_date,amount_drawn,worker_id,item_code
3008713,2025-06-03,4,10328,ITM-1021
3008714,2026-02-06,4,10208,ITM-1100
3008715,2025-06-14,3,10423,ITM-1072
3008716,2025-08-17,2,10374,ITM-1101
3008717,2025-11-14,3,10487,ITM-1101
3008718,2025-04-03,4,10109,ITM-1071
3008719,2024-07-16,2,10483,ITM-1091
3008720,2025-07-26,3,10299,ITM-1013
3008721,2024-05-31,4,10043,ITM-1026
3008722,2025-01-10,5,10187,ITM-1078
3008723,2025-06-24,1,10395,ITM-1005
3008724,2024-07-22,4,10282,ITM-1103
3008725,2024-12-07,5,10466,ITM-1091
3008726,2025-09-02,5,10292,ITM-1024
3008727,2025-11-06,3,10391,ITM-1074
3008728,2024-11-11,3,10090,ITM-1018
3008729,2025-02-13,2,10130,ITM-1022
3008730,2024-05-01,1,10214,ITM-1041
3008731,2024-06-08,5,10489,ITM-1033
3008732,2025-04-03,1,10080,ITM-1016
3008733,2024-10-12,2,10180,ITM-1057
3008734,2025-02-11,1,10235,ITM-1019
3008735,2025-10-01,4,10343,ITM-1059
3008736,2024-06-08,1,10469,ITM-1012
3008737,2026-01-26,1,10453,ITM-1084
3008738,2025-11-21,4,10409,ITM-1008
3008739,2025-02-09,3,10117,ITM-1109
3008740,2024-07-07,3,10275,ITM-1020
3008741,2024-09-10,2,10144,ITM-1077
3008742,2025-09-26,3,10462,ITM-1017
3008743,2024-04-19,5,10263,ITM-1030
3008744,2025-07-22,2,10196,ITM-1028
3008745,2024-07-07,4,10485,ITM-1076
3008746,2024-08-13,2,10334,ITM-1048
3008747,2024-07-02,2,10174,ITM-1086
3008748,2025-12-19,2,10412,ITM-1030
3008749,2024-11-18,2,10175,ITM-1082
3008750,2025-05-29,2,10186,ITM-1030
3008751,2026-02-12,4,10223,ITM-1084
3008752,2025-04-21,4,10166,ITM-1001
3008753,2025-01-23,4,10143,ITM-1101
3008754,2025-10-26,5,10498,ITM-1025
3008755,2025-06-12,4,10377,ITM-1026
3008756,2025-03-22,3,10086,ITM-1038
3008757,2025-09-18,4,10044,ITM-1032
3008758,2025-09-05,5,10012,ITM-1039
3008759,2024-07-28,5,10263,ITM-1073
3008760,2024-06-21,3,10137,ITM-1099
3008761,2024-07-04,4,10245,ITM-1109
3008762,2024-06-02,1,10138,ITM-1021
3008763,2025-04-28,1,10092,ITM-1034
3008764,2024-10-30,4,10002,ITM-1047
3008765,2026-03-07,1,10081,ITM-1021
3008766,2024-12-31,4,10500,ITM-1008
3008767,2025-07-13,3,10050,ITM-1081
3008768,2025-07-05,2,10047,ITM-1109
3008769,2025-04-23,5,10344,ITM-1098
3008770,2025-06-10,1,10476,ITM-1069
3008771,2025-04-24,3,10478,ITM-1060
3008772,2024-07-01,2,10421,ITM-1100
3008773,2024-11-03,4,10057,ITM-1038
3008774,2025-03-11,2,10119,ITM-1067
3008775,2025-09-20,3,10341,ITM-1107
3008776,2025-10-09,5,10141,ITM-1027
3008777,2025-08-15,1,10249,ITM-1050
3008778,2024-05-03,2,10324,ITM-1109
3008779,2026-02-06,1,10223,ITM-1073
3008780,2025-03-27,5,10344,ITM-1009
3008781,2025-01-08,3,10497,ITM-1053
3008782,2024-03-29,2,10378,ITM-1042
3008783,2024-09-07,1,10248,ITM-1032
3008784,2025-10-22,5,10373,ITM-1103
3008785,2025-10-19,1,10141,ITM-1024
3008786,2025-03-20,1,10429,ITM-1103
3008787,2025-11-03,3,10493,ITM-1050
3008788,2025-07-18,3,10091,ITM-1034
3008789,2025-12-13,4,10200,ITM-1101
3008790,2024-06-06,3,10282,ITM-1056
3008791,2026-02-18,2,10177,ITM-1104
3008792,2025-04-06,5,10259,ITM-1053
3008793,2025-04-20,3,10272,ITM-1059
3008794,2025-04-01,1,10172,ITM-1102
3008795,2025-10-10,2,10026,ITM-1038
3008796,2024-09-03,2,10408,ITM-1046
3008797,2024-08-13,3,10218,ITM-1021
3008798,2025-12-11,4,10265,ITM-1057
3008799,2024-06-09,2,10451,ITM-1001
3008800,2025-02-22,4,10191,ITM-1030
3008801,2025-11-15,4,10151,ITM-1090
3008802,2026-01-08,2,10287,ITM-1040
3008803,2024-05-21,2,10224,ITM-1094
3008804,2025-08-11,4,10116,ITM-1022
3008805,2024-07-28,4,10299,ITM-1036
3008806,2024-10-19,2,10320,ITM-1003
3008807,2025-08-12,4,10333,ITM-1063
3008808,2024-06-07,5,10198,ITM-1028
3008809,2025-04-21,4,10061,ITM-1100
3008810,2024-07-07,3,10368,ITM-1009
3008811,2024-04-01,5,10332,ITM-1106
3008812,2025-09-02,3,10140,ITM-1019
3008813,2024-11-18,5,10374,ITM-1095
3008814,2024-10-03,1,10095,ITM-1050
3008815,2025-08-07,5,10181,ITM-1030
3008816,2024-04-15,2,10005,ITM-1048
3008817,2025-04-02,3,10042,ITM-1038
3008818,2024-05-21,1,10019,ITM-1080
3008819,2025-10-20,2,10256,ITM-1032
3008820,2024-11-20,2,10496,ITM-1090
3008821,2025-10-21,2,10362,ITM-1032
3008822,2024-09-09,2,10262,ITM-1106
3008823,2026-02-26,2,10440,ITM-1040
3008824,2024-08-02,1,10267,ITM-1074
3008825,2025-04-17,1,10321,ITM-1086
3008826,2024-06-09,3,10235,ITM-1000
3008827,2025-08-08,1,10147,ITM-1044
3008828,2024-10-16,4,10150,ITM-1066
3008829,2024-09-26,1,10041,ITM-1078
3008830,2025-08-25,2,10228,ITM-1068
3008831,2026-02-18,1,10167,ITM-1102
3008832,2025-07-26,4,10002,ITM-1033
3008833,2025-03-15,1,10297,ITM-1011
3008834,2026-02-27,2,10249,ITM-1081
3008835,2025-03-01,3,10071,ITM-1030
3008836,2025-07-18,4,10256,ITM-1072
3008837,2024-05-23,1,10057,ITM-1045
3008838,2024-08-23,4,10033,ITM-1010
3008839,2025-08-14,4,10379,ITM-1041
3008840,2024-12-07,2,10222,ITM-1062
3008841,2026-03-02,5,10207,ITM-1074
3008842,2024-05-13,4,10424,ITM-1001
3008843,2025-09-12,3,10469,ITM-1063
3008844,2025-07-17,3,10217,ITM-1099
3008845,2024-04-11,3,10460,ITM-1062
3008846,2024-06-26,2,10173,ITM-1058
3008847,2026-03-11,5,10463,ITM-1009
3008848,2025-11-14,5,10124,ITM-1102
3008849,2025-04-01,1,10068,ITM-1005
3008850,2026-01-12,4,10333,ITM-1001
3008851,2025-11-13,5,10347,ITM-1031
3008852,2025-02-21,3,10229,ITM-1078
3008853,2025-08-18,1,10355,ITM-1073
3008854,2025-09-08,5,10440,ITM-1005
3008855,2024-11-21,3,10258,ITM-1076
3008856,2025-05-12,5,10217,ITM-1024
3008857,2024-09-17,2,10459,ITM-1012
3008858,2024-09-02,1,10154,ITM-1085
3008859,2025-05-07,5,10353,ITM-1036
3008860,2025-04-23,5,10331,ITM-1019
3008861,2024-04-27,5,10348,ITM-1009
3008862,2026-03-16,4,10104,ITM-1014
3008863,2024-12-24,5,10322,ITM-1034
3008864,2025-01-17,4,10095,ITM-1038
3008865,2024-08-29,1,10346,ITM-1084
3008866,2024-04-30,2,10230,ITM-1031
3008867,2025-11-21,5,10155,ITM-1073
3008868,2024-09-16,4,10419,ITM-1018
3008869,2025-12-10,5,10381,ITM-1089
3008870,2025-04-09,2,10131,ITM-1057
3008871,2024-07-14,4,10094,ITM-1092
3008872,2024-04-19,5,10027,ITM-1008
3008873,2026-01-22,5,10017,ITM-1049
3008874,2024-10-23,2,10005,ITM-1020
3008875,2025-02-08,3,10501,ITM-1034
3008876,2025-12-14,3,10232,ITM-1065
3008877,2025-05-27,3,10442,ITM-1014
3008878,2024-07-07,1,10012,ITM-1021
3008879,2025-08-11,3,10007,ITM-1006
3008880,2024-05-16,5,10050,ITM-1097
3008881,2024-12-23,3,10303,ITM-1076
3008882,2025-11-11,5,10493,ITM-1102
3008883,2025-08-15,5,10379,ITM-1071
3008884,2025-08-22,3,10223,ITM-1099
3008885,2026-02-28,4,10218,ITM-1010
3008886,2025-05-14,4,10167,ITM-1089
3008887,2026-02-21,4,10047,ITM-1061
3008888,2025-02-21,5,10266,ITM-1092
3008889,2025-03-01,4,10331,ITM-1071
3008890,2024-10-07,2,10406,ITM-1041
3008891,2024-04-04,4,10394,ITM-1045
3008892,2025-08-10,1,10335,ITM-1043
3008893,2024-07-02,3,10036,ITM-1087
3008894,2025-10-27,5,10027,ITM-1005
3008895,2024-06-01,4,10405,ITM-1090
3008896,2024-08-09,2,10219,ITM-1085
3008897,2024-10-21,5,10179,ITM-1032
3008898,2024-09-13,5,10498,ITM-1034
3008899,2025-11-02,3,10487,ITM-1097
3008900,2025-01-16,1,10493,ITM-1041
3008901,2025-07-19,4,10158,ITM-1021
3008902,2025-10-02,1,10195,ITM-1025
3008903,2026-02-25,3,10192,ITM-1047
3008904,2025-05-13,1,10151,ITM-1014
3008905,2024-11-06,1,10026,ITM-1083
3008906,2026-03-04,4,10328,ITM-1003
3008907,2024-06-11,4,10418,ITM-1080
3008908,2025-11-09,3,10161,ITM-1028
3008909,2026-02-25,2,10286,ITM-1053
3008910,2025-09-13,4,10453,ITM-1021
3008911,2025-07-30,4,10423,ITM-1024
3008912,2025-02-18,3,10048,ITM-1090
3008913,2024-11-20,1,10292,ITM-1107
3008914,2025-10-06,2,10301,ITM-1055
3008915,2024-10-01,5,10347,ITM-1081
3008916,2025-04-25,2,10393,ITM-1066
3008917,2025-04-28,4,10080,ITM-1023
3008918,2024-10-14,3,10406,ITM-1011
3008919,2025-06-16,5,10161,ITM-1028
3008920,2024-08-24,2,10455,ITM-1043
3008921,2025-08-21,4,10427,ITM-1052
3008922,2024-06-15,4,10489,ITM-1079
3008923,2025-05-11,1,10343,ITM-1061
3008924,2024-09-22,3,10094,ITM-1092
3008925,2024-10-21,2,10189,ITM-1028
3008926,2025-02-11,2,10160,ITM-1076
3008927,2025-06-08,4,10420,ITM-1001
3008928,2024-07-08,4,10336,ITM-1047
3008929,2025-06-03,1,10001,ITM-1096
3008930,2025-09-26,2,10470,ITM-1031
3008931,2025-04-10,3,10244,ITM-1003
3008932,2025-04-27,3,10365,ITM-1086
3008933,2025-05-25,1,10169,ITM-1081
3008934,2024-12-02,1,10200,ITM-1064
3008935,2025-10-07,3,10133,ITM-1109
3008936,2024-12-05,1,10249,ITM-1073
3008937,2024-07-31,1,10061,ITM-1104
3008938,2024-03-18,2,10101,ITM-1037
3008939,2024-09-03,1,10468,ITM-1042
3008940,2025-05-11,3,10051,ITM-1022
3008941,2025-02-07,3,10416,ITM-1062
3008942,2024-07-07,3,10274,ITM-1032
3008943,2024-09-16,3,10440,ITM-1062
3008944,2025-02-13,2,10417,ITM-1096
3008945,2024-09-13,2,10361,ITM-1010
3008946,2025-08-22,1,10499,ITM-1087
3008947,2025-12-29,4,10442,ITM-1026
3008948,2024-05-03,4,10442,ITM-1023
3008949,2025-12-15,3,10312,ITM-1039
3008950,2024-07-07,1,10288,ITM-1008
3008951,2025-09-13,2,10225,ITM-1054
3008952,2024-05-15,3,10055,ITM-1012
3008953,2025-05-15,3,10234,ITM-1069
3008954,2024-08-04,4,10207,ITM-1105
3008955,2025-10-11,2,10419,ITM-1062
3008956,2024-12-20,3,10129,ITM-1047
3008957,2025-10-19,4,10170,ITM-1074
3008958,2024-07-05,1,10243,ITM-1043
3008959,2026-03-16,4,10398,ITM-1015
3008960,2024-09-20,4,10387,ITM-1012
3008961,2025-08-02,5,10326,ITM-1049
3008962,2025-04-21,5,10387,ITM-1085
3008963,2025-08-09,1,10285,ITM-1089
3008964,2024-11-03,1,10407,ITM-1017
3008965,2025-09-04,5,10351,ITM-1052
3008966,2024-12-30,1,10473,ITM-1070
3008967,2026-01-05,4,10088,ITM-1095
3008968,2024-11-20,3,10033,ITM-1062
3008969,2024-11-05,1,10329,ITM-1056
3008970,2026-01-30,2,10066,ITM-1099
3008971,2024-04-17,5,10343,ITM-1088
3008972,2026-03-12,4,10184,ITM-1071
3008973,2025-03-26,2,10461,ITM-1046
3008974,2025-11-11,3,10399,ITM-1021
3008975,2024-06-01,3,10242,ITM-1065
3008976,2025-01-07,2,10504,ITM-1053
3008977,2025-07-23,1,10118,ITM-1018
3008978,2024-10-18,4,10226,ITM-1099
3008979,2024-08-21,2,10025,ITM-1043
3008980,2024-04-13,5,10487,ITM-1037
3008981,2026-01-13,2,10469,ITM-1088
3008982,2024-12-09,1,10415,ITM-1082
3008983,2025-02-23,1,10338,ITM-1065
3008984,2025-01-27,2,10403,ITM-1015
3008985,2024-09-30,3,10403,ITM-1062
3008986,2024-08-15,5,10129,ITM-1052
3008987,2024-09-28,1,10327,ITM-1040
3008988,2024-08-23,5,10495,ITM-1018
3008989,2026-01-18,2,10054,ITM-1088
3008990,2024-07-23,2,10270,ITM-1007
3008991,2025-03-25,3,10193,ITM-1090
3008992,2025-02-23,5,10281,ITM-1053
3008993,2024-12-18,4,10088,ITM-1007
3008994,2025-07-08,5,10113,ITM-1041
3008995,2024-06-29,2,10131,ITM-1040
3008996,2024-10-12,2,10263,ITM-1060
3008997,2024-04-12,2,10335,ITM-1050
3008998,2025-08-13,1,10245,ITM-1005
3008999,2025-03-02,5,10238,ITM-1000
3009000,2024-06-26,1,10297,ITM-1035
3009001,2025-11-14,2,10358,ITM-1109
3009002,2024-12-21,3,10303,ITM-1023
3009003,2024-07-28,2,10134,ITM-1082
3009004,2025-12-08,1,10020,ITM-1089
3009005,2024-06-27,3,10478,ITM-1087
3009006,2024-09-26,5,10194,ITM-1029
3009007,2025-05-15,5,10075,ITM-1077
3009008,2024-10-05,2,10320,ITM-1053
3009009,2025-03-13,3,10239,ITM-1033
3009010,2025-03-11,4,10351,ITM-1025
3009011,2024-10-05,3,10401,ITM-1071
3009012,2025-10-14,1,10128,ITM-1031
3009013,2024-12-18,5,10217,ITM-1021
3009014,2025-03-31,3,10267,ITM-1041
3009015,2026-02-16,4,10108,ITM-1018
3009016,2025-07-30,4,10505,ITM-1067
3009017,2025-09-03,2,10027,ITM-1089
3009018,2025-07-30,5,10340,ITM-1077
3009019,2025-01-20,3,10215,ITM-1055
3009020,2025-10-06,3,10063,ITM-1049
3009021,2025-09-21,4,10303,ITM-1064
3009022,2025-07-02,2,10158,ITM-1099
3009023,2026-03-06,3,10194,ITM-1053
3009024,2024-04-25,2,10270,ITM-1012
3009025,2025-04-11,4,10157,ITM-1024
3009026,2026-01-03,3,10021,ITM-1040
3009027,2024-11-04,3,10281,ITM-1021
3009028,2025-06-15,1,10417,ITM-1070
3009029,2025-01-13,4,10406,ITM-1035
3009030,2026-03-05,4,10407,ITM-1018
3009031,2024-03-23,1,10376,ITM-1081
3009032,2025-05-18,5,10140,ITM-1070
3009033,2024-06-23,5,10451,ITM-1014
3009034,2025-05-17,4,10405,ITM-1025
3009035,2024-10-17,5,10214,ITM-1024
3009036,2025-10-09,4,10033,ITM-1022
3009037,2025-03-21,4,10347,ITM-1016
3009038,2025-02-10,2,10055,ITM-1051
3009039,2024-10-17,5,10195,ITM-1024
3009040,2025-05-08,2,10385,ITM-1023
3009041,2026-02-05,1,10301,ITM-1069
3009042,2024-08-25,1,10184,ITM-1109
3009043,2024-10-23,3,10132,ITM-1037
3009044,2025-05-29,3,10197,ITM-1095
3009045,2024-11-27,2,10341,ITM-1044
3009046,2025-02-12,5,10254,ITM-1045
3009047,2024-08-16,3,10400,ITM-1003
3009048,2025-04-07,4,10237,ITM-1108
3009049,2025-07-10,5,10291,ITM-1013
3009050,2024-09-20,2,10143,ITM-1069
3009051,2025-07-01,2,10073,ITM-1103
3009052,2025-06-11,3,10462,ITM-1067
3009053,2024-08-18,3,10297,ITM-1009
3009054,2024-10-23,1,10433,ITM-1023
3009055,2025-05-02,1,10359,ITM-1023
3009056,2026-01-16,2,10456,ITM-1083
3009057,2025-10-13,5,10066,ITM-1022
3009058,2025-11-04,4,10350,ITM-1091
3009059,2026-02-21,4,10449,ITM-1007
3009060,2024-11-16,5,10034,ITM-1097
3009061,2025-05-30,4,10328,ITM-1054
3009062,2025-05-16,2,10101,ITM-1023
3009063,2024-09-23,5,10457,ITM-1057
3009064,2025-12-21,1,10228,ITM-1049
3009065,2024-06-26,5,10386,ITM-1019
3009066,2025-03-21,4,10476,ITM-1097
3009067,2024-08-25,5,10020,ITM-1018
3009068,2024-12-30,1,10014,ITM-1086
3009069,2026-02-08,4,10172,ITM-1084
3009070,2025-06-28,2,10493,ITM-1001
3009071,2025-08-31,4,10092,ITM-1104
3009072,2025-08-20,4,10498,ITM-1046
3009073,2024-03-27,3,10002,ITM-1039
3009074,2025-04-15,2,10441,ITM-1101
3009075,2024-09-15,1,10426,ITM-1082
3009076,2024-05-11,3,10270,ITM-1065
3009077,2025-08-16,1,10120,ITM-1071
3009078,2025-10-26,4,10475,ITM-1020
3009079,2025-04-07,1,10046,ITM-1035
3009080,2026-03-11,2,10239,ITM-1076
3009081,2026-01-05,3,10442,ITM-1059
3009082,2024-04-28,5,10121,ITM-1055
3009083,2026-02-16,3,10322,ITM-1019
3009084,2025-03-18,3,10184,ITM-1043
3009085,2025-01-08,1,10390,ITM-1058
3009086,2026-01-05,3,10373,ITM-1052
3009087,2025-04-27,3,10073,ITM-1079
3009088,2024-04-13,1,10373,ITM-1020
3009089,2024-10-23,4,10491,ITM-1009
3009090,2024-09-11,3,10205,ITM-1034
3009091,2025-03-08,2,10217,ITM-1014
3009092,2024-08-27,3,10433,ITM-1023
3009093,2024-04-11,2,10501,ITM-1019
3009094,2025-01-22,2,10241,ITM-1090
3009095,2025-07-30,3,10038,ITM-1055
3009096,2024-12-02,4,10122,ITM-1106
3009097,2025-05-19,3,10136,ITM-1030
3009098,2024-12-13,1,10335,ITM-1037
3009099,2025-05-17,1,10098,ITM-1046
3009100,2024-12-19,4,10440,ITM-1086
3009101,2024-09-20,2,10404,ITM-1050
3009102,2025-10-26,1,10179,ITM-1039
3009103,2025-10-09,4,10375,ITM-1048
3009104,2026-01-27,2,10162,ITM-1061
3009105,2024-05-16,4,10227,ITM-1029
3009106,2025-09-07,3,10313,ITM-1035
3009107,2025-11-21,3,10152,ITM-1094
3009108,2024-07-14,1,10112,ITM-1059
3009109,2024-07-21,2,10253,ITM-1085
3009110,2025-10-21,2,10137,ITM-1102
3009111,2025-11-15,2,10346,ITM-1057
3009112,2024-03-24,2,10268,ITM-1014
3009113,2025-01-13,2,10215,ITM-1050
3009114,2024-11-21,1,10392,ITM-1100
3009115,2025-12-17,5,10347,ITM-1016
3009116,2024-07-14,2,10305,ITM-1086
3009117,2024-07-20,1,10308,ITM-1020
3009118,2026-01-13,2,10226,ITM-1037
3009119,2024-06-11,1,10382,ITM-1021
3009120,2025-02-16,3,10234,ITM-1028
3009121,2025-04-28,5,10028,ITM-1063
3009122,2025-05-30,2,10118,ITM-1109
3009123,2025-12-27,3,10205,ITM-1086
3009124,2025-02-01,3,10254,ITM-1016
3009125,2024-08-18,1,10110,ITM-1082
3009126,2025-12-16,5,10411,ITM-1067
3009127,2025-08-05,4,10430,ITM-1009
3009128,2025-03-22,2,10346,ITM-1065
3009129,2026-02-02,3,10076,ITM-1109
3009130,2024-12-15,3,10481,ITM-1033
3009131,2025-11-30,3,10158,ITM-1073
3009132,2025-09-22,5,10490,ITM-1096
3009133,2024-03-22,2,10397,ITM-1109
3009134,2025-08-12,1,10481,ITM-1105
3009135,2024-05-26,2,10442,ITM-1107
3009136,2024-08-03,3,10289,ITM-1098
3009137,2025-06-05,2,10051,ITM-1108
3009138,2025-09-08,5,10223,ITM-1018
3009139,2024-09-12,3,10330,ITM-1058
3009140,2024-07-29,5,10204,ITM-1055
3009141,2025-07-17,5,10500,ITM-1094
3009142,2025-09-25,1,10147,ITM-1083
3009143,2024-09-04,5,10493,ITM-1015
3009144,2025-01-26,4,10300,ITM-1061
3009145,2025-12-23,3,10028,ITM-1095
3009146,2024-04-19,5,10306,ITM-1076
3009147,2024-09-14,5,10121,ITM-1073
3009148,2024-10-19,4,10280,ITM-1058
3009149,2025-05-28,1,10233,ITM-1105
3009150,2026-01-24,3,10122,ITM-1109
3009151,2024-10-04,4,10012,ITM-1051
3009152,2025-07-21,5,10473,ITM-1063
3009153,2024-09-15,5,10335,ITM-1038
3009154,2025-01-26,4,10207,ITM-1096
3009155,2025-03-30,3,10033,ITM-1000
3009156,2025-09-13,2,10218,ITM-1084
3009157,2025-04-08,1,10058,ITM-1059
3009158,2024-05-14,1,10321,ITM-1002
3009159,2025-06-15,3,10152,ITM-1004
3009160,2025-12-23,4,10415,ITM-1032
3009161,2025-11-22,1,10474,ITM-1100
3009162,2025-09-16,1,10067,ITM-1054
3009163,2026-01-06,2,10042,ITM-1028
3009164,2025-03-17,5,10184,ITM-1035
3009165,2025-07-26,5,10140,ITM-1015
3009166,2025-12-19,5,10505,ITM-1026
3009167,2025-08-08,1,10462,ITM-1002
3009168,2025-08-01,1,10381,ITM-1041
3009169,2024-07-22,5,10407,ITM-1077
3009170,2026-03-12,2,10299,ITM-1069
3009171,2025-03-05,3,10374,ITM-1016
3009172,2025-07-08,2,10452,ITM-1055
3009173,2025-01-19,1,10473,ITM-1034
3009174,2025-12-17,4,10238,ITM-1102
3009175,2025-01-25,2,10022,ITM-1083
3009176,2025-03-31,1,10412,ITM-1062
3009177,2025-02-01,2,10430,ITM-1059
3009178,2024-10-24,4,10034,ITM-1029
3009179,2024-04-23,2,10471,ITM-1089
3009180,2024-11-16,3,10023,ITM-1018
3009181,2025-02-01,3,10282,ITM-1053
3009182,2025-06-14,4,10265,ITM-1104
3009183,2024-12-28,1,10003,ITM-1030
3009184,2024-08-23,2,10437,ITM-1097
3009185,2025-08-14,4,10412,ITM-1054
3009186,2024-09-25,4,10219,ITM-1061
3009187,2025-08-17,1,10281,ITM-1028
3009188,2025-11-15,2,10372,ITM-1044
3009189,2024-04-17,3,10152,ITM-1061
3009190,2025-07-19,3,10179,ITM-1069
3009191,2025-01-23,2,10382,ITM-1078
3009192,2024-12-25,3,10255,ITM-1051
3009193,2025-07-23,5,10276,ITM-1021
3009194,2025-08-24,3,10262,ITM-1021
3009195,2025-07-27,4,10441,ITM-1085
3009196,2024-12-15,1,10143,ITM-1056
3009197,2024-03-23,4,10074,ITM-1020
3009198,2025-02-21,4,10009,ITM-1024
3009199,2025-03-08,4,10104,ITM-1096
3009200,2024-04-29,4,10508,ITM-1012
3009201,2025-09-01,1,10466,ITM-1083
3009202,2024-11-09,5,10339,ITM-1026
3009203,2025-07-25,1,10279,ITM-1009
3009204,2026-02-06,5,10290,ITM-1060
3009205,2025-05-29,2,10445,ITM-1074
3009206,2025-07-28,4,10132,ITM-1068
3009207,2025-08-22,5,10472,ITM-1034
3009208,2025-03-28,4,10463,ITM-1033
3009209,2025-06-06,3,10030,ITM-1109
3009210,2025-01-10,5,10161,ITM-1014
3009211,2024-11-10,3,10300,ITM-1018
3009212,2025-06-06,2,10372,ITM-1102
3009213,2024-04-26,1,10225,ITM-1036
3009214,2025-10-08,2,10363,ITM-1080
3009215,2026-03-03,4,10297,ITM-1077
3009216,2025-09-21,5,10490,ITM-1036
3009217,2026-01-05,1,10123,ITM-1039
3009218,2025-02-26,5,10269,ITM-1109
3009219,2024-09-01,3,10013,ITM-1029
3009220,2025-03-28,3,10382,ITM-1026
3009221,2025-09-09,4,10407,ITM-1008
3009222,2025-04-26,2,10326,ITM-1083
3009223,2024-10-23,1,10050,ITM-1007
3009224,2025-07-20,3,10040,ITM-1055
3009225,2025-01-07,5,10458,ITM-1051
3009226,2024-04-10,3,10136,ITM-1044
3009227,2025-01-07,2,10416,ITM-1102
3009228,2024-05-28,4,10273,ITM-1074
3009229,2024-08-10,2,10412,ITM-1084
3009230,2025-03-04,2,10279,ITM-1030
3009231,2024-08-10,5,10443,ITM-1040
3009232,2025-03-21,4,10191,ITM-1096
3009233,2025-01-01,2,10012,ITM-1092
3009234,2024-04-04,5,10221,ITM-1045
3009235,2025-04-09,2,10190,ITM-1061
3009236,2024-08-10,3,10480,ITM-1049
3009237,2025-06-09,3,10007,ITM-1049
3009238,2025-07-07,4,10271,ITM-1080
3009239,2025-02-10,5,10049,ITM-1039
3009240,2024-12-12,5,10391,ITM-1088
3009241,2024-05-26,4,10355,ITM-1089
3009242,2024-03-27,3,10425,ITM-1033
3009243,2024-07-11,2,10041,ITM-1053
3009244,2024-11-18,1,10029,ITM-1000
3009245,2024-04-16,5,10271,ITM-1016
3009246,2025-11-05,3,10340,ITM-1061
3009247,2024-12-07,4,10355,ITM-1045
3009248,2024-05-25,3,10303,ITM-1077
3009249,2025-06-25,4,10422,ITM-1016
3009250,2025-03-23,1,10089,ITM-1070
3009251,2025-12-17,1,10273,ITM-1018
3009252,2024-06-20,1,10006,ITM-1065
3009253,2024-06-30,5,10336,ITM-1041
3009254,2025-04-07,3,10429,ITM-1010
3009255,2024-11-06,4,10387,ITM-1057
3009256,2024-09-16,1,10195,ITM-1096
3009257,2025-03-04,5,10103,ITM-1066
3009258,2026-02-19,3,10166,ITM-1106
3009259,2024-09-08,2,10052,ITM-1072
3009260,2025-04-29,3,10429,ITM-1008
3009261,2024-11-30,2,10335,ITM-1077
3009262,2024-12-21,3,10091,ITM-1030
3009263,2025-12-16,2,10022,ITM-1102
3009264,2024-05-31,4,10130,ITM-1049
3009265,2025-02-04,2,10256,ITM-1038
3009266,2024-04-16,2,10159,ITM-1004
3009267,2025-02-26,1,10218,ITM-1096
3009268,2026-01-16,2,10260,ITM-1079
3009269,2024-04-06,2,10281,ITM-1067
3009270,2025-07-19,4,10278,ITM-1106
3009271,2024-12-10,2,10401,ITM-1058
3009272,2024-05-01,4,10131,ITM-1041
3009273,2025-05-11,1,10496,ITM-1087
3009274,2025-11-26,5,10033,ITM-1028
3009275,2026-02-21,2,10231,ITM-1062
3009276,2025-05-05,1,10194,ITM-1088
3009277,2025-03-31,2,10484,ITM-1040
3009278,2024-10-31,2,10258,ITM-1008
3009279,2024-09-16,5,10163,ITM-1083
3009280,2024-05-05,5,10200,ITM-1095
3009281,2024-12-03,1,10450,ITM-1006
3009282,2026-03-03,3,10186,ITM-1050
3009283,2024-11-18,4,10461,ITM-1105
3009284,2025-07-16,5,10034,ITM-1018
3009285,2024-10-26,4,10210,ITM-1037
3009286,2024-08-14,3,10401,ITM-1035
3009287,2026-03-06,5,10044,ITM-1016
3009288,2026-03-09,5,10493,ITM-1077
3009289,2025-05-17,2,10292,ITM-1004
3009290,2026-01-31,1,10154,ITM-1090
3009291,2024-04-21,4,10215,ITM-1099
3009292,2025-10-18,1,10183,ITM-1031
3009293,2024-10-04,1,10407,ITM-1067
3009294,2025-06-19,4,10440,ITM-1102
3009295,2025-09-29,3,10423,ITM-1083
3009296,2025-08-20,2,10252,ITM-1058
3009297,2026-03-12,2,10274,ITM-1084
3009298,2025-12-29,4,10008,ITM-1051
3009299,2025-07-30,2,10173,ITM-1070
3009300,2025-08-14,4,10260,ITM-1055
3009301,2025-02-01,5,10045,ITM-1009
3009302,2024-05-27,4,10028,ITM-1005
3009303,2025-07-17,2,10099,ITM-1051
3009304,2025-07-25,2,10157,ITM-1057
3009305,2025-02-22,5,10223,ITM-1016
3009306,2025-12-03,1,10366,ITM-1060
3009307,2025-02-16,3,10499,ITM-1078
3009308,2024-10-13,5,10483,ITM-1108
3009309,2025-07-28,2,10103,ITM-1061
3009310,2025-06-22,4,10464,ITM-1086
3009311,2026-03-03,3,10372,ITM-1087
3009312,2025-09-19,1,10242,ITM-1078
3009313,2025-02-11,3,10465,ITM-1007
3009314,2025-02-07,5,10044,ITM-1080
3009315,2024-07-13,2,10036,ITM-1070
3009316,2025-09-04,1,10095,ITM-1013
3009317,2025-09-23,1,10040,ITM-1048
3009318,2026-03-12,3,10039,ITM-1061
3009319,2025-03-29,2,10439,ITM-1049
